"area","id","year","code","text","average","country","score","summit.date","host","min.number","min.closest","min.before","min.after","min.any","min.closest.overall","total","commitments","commitments2","binding.level","summit.ref","org.ref","mentions.date","mentions.multi.year","mentions.money","p5","g7","brics","oecd","imf_economy","is.host","host.us","host.uk","host.canada","host.korea","host.france","host.mexico","host.russia","host.australia","host.turkey","host.china","host.germany","host.argentina","host.japan","host.saudi","host.italy","gdp.per.cap","gdp.per.cap.lag","gdp.growth","gdp.growth.lag","is.argentina","is.australia","is.brazil","is.canada","is.china","is.france","is.germany","is.india","is.indonesia","is.italy","is.japan","is.korea","is.mexico","is.russia","is.saudi","is.safrica","is.turkey","is.uk","is.us","is.eu","is.climate","is.crime","is.dev","is.energy","is.envi","is.finreg","is.food","is.gender","is.health","is.ict","is.ifi","is.infra","is.int","is.tax","is.labor","is.macro","is.migr","is.terror","is.trade","score_mod"
"Trade","2013-94",2013,"","We are committed to timely complying with WTO notification requirements",-0.19,"argentina","0","2013-09-05","russia",0,10000,0,0,0,317,204,12,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.308025473,0.0001308025473,1.265685175,-2.14528445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2014-29",2014,"","We reaffirm our longstanding standstill and rollback commitments to resist protectionist",-0.3,"argentina","-1","2014-11-15","australia",1,119,1,0,1,119,204,9,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.233479825,0.0001233479825,-3.57858051,1.265685175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2014-67.",2014,"","We commit to implement all elements of the Bali package",0.25,"argentina","-1","2014-11-15","australia",1,119,1,0,1,119,204,9,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.233479825,0.0001233479825,-3.57858051,1.265685175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2015-32",2015,"","We further reaffirm our longstanding commitment to standstill and rollback on protectionist measures",0.3,"argentina","0","2015-11-15","turkey",1,40,1,0,1,40,204,14,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.378906042,0.0001378906042,1.629664279,-3.57858051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2015 37-45?",2015,"","We will continue our efforts to ensure that our bilateral, regional and plurilateral trade agreements complement one another, are transparent and inclusive, are consistent with and contribute to a strong multilateral trade system under WTO rules",0.6,"argentina","0","2015-11-15","turkey",1,40,1,0,1,40,204,14,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.378906042,0.0001378906042,1.629664279,-3.57858051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2015-46",2015,"","We emphasize the important role of trade in global development efforts and will continue to support mechanisms such as Aid for Trade in developing countries in need of capacity building assistance",0.9,"argentina","1","2015-11-15","turkey",1,40,1,0,1,40,204,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.378906042,0.0001378906042,1.629664279,-3.57858051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade","2016-98",2016,"","We extend our commitments to standstill and rollback of protectionist measures till the end of 2018, reaffirm our determination to deliver on them",0.3,"argentina","1","2016-09-04","china",1,57,1,0,1,57,204,24,576,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade","2016-100",2016,"","We endorse the G20 Strategy for Global Trade Growth, under which the G20 will lead by example to lower trade costs",0.8,"argentina","0","2016-09-04","china",1,57,1,0,1,57,204,24,576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2016-104",2016,"","[We endorse the G20 Strategy for Global Trade Growth, under which the G20 will lead by example to] promote e-commerce development",0.6,"argentina","1","2016-09-04","china",1,57,1,0,1,57,204,24,576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade","2016-106",2016,"","We endorse the G20 Guiding Principles for Global Investment Policymaking, which will help foster an open, transparent and conductive global policy environment for investment",0.9,"argentina","0","2016-09-04","china",1,57,1,0,1,57,204,24,576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2017-43",2017,"","We will constructively engage in WTO discussions relating to e-commerce and in other international fora with responsibilities related to various aspects of digital trade to foster digital economy development and trade",0.6,"argentina","1","2017-07-07","germany",0,10000,0,0,0,363,204,29,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.461303571,0.0001461303571,1.757648183,-3.110063898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade"," 2017-11 ",2017,"","We will keep markets open noting the importance of reciprocal and mutually advantageous trade and investment frameworks and the principle of non-discrimination, and continue to fight protectionism including all unfair trade practices.",0.55,"argentina","0","2017-07-07","germany",0,10000,0,0,0,363,204,29,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.461303571,0.0001461303571,1.757648183,-3.110063898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2018-87",2018,"","We therefore support the necessary reform of the WTO to improve its functioning. ",0.6,"argentina","1","2018-11-30","argentina",1,78,1,0,1,78,204,5,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.179516289,0.0001179516289,-3.601609757,1.757648183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade","2019-13",2019,"","[We strive to]…keep our markets open.",-0.12,"argentina","0","2019-06-28","japan",1,20,1,0,1,20,204,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9963674231,9.963674231e-05,-2.969562499,-3.601609757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2019-14",2019,"","We reaffirm our support for the necessary reform of the World Trade Organization (WTO) to improve its functions. ",0.85,"argentina","1","2019-06-28","japan",1,20,1,0,1,20,204,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9963674231,9.963674231e-05,-2.969562499,-3.601609757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade","2020-27",2020,"","We strive to realize the goal of a free, fair, inclusive, non-discriminatory, transparency, predictable, and stable trade and investment environment. ",0.65,"argentina","1","2020-11-21","saudi",3,60,1,0,1,60,204,10,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8496428157,8.496428157e-05,-10.81261085,-2.969562499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"Trade","2020-28",2020,"","[We strive to]…keep our markets open.",0.12,"argentina","0","2020-11-21","saudi",3,60,1,0,1,60,204,10,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8496428157,8.496428157e-05,-10.81261085,-2.969562499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Trade","2021-168",2021,"","We underscore the importance of fair competition and] we will continue to work to ensure a level playing field to foster a favourable trade and investment environment",0,"argentina","0","2021-10-30","italy",1,18,1,0,1,18,204,12,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.063611553,0.0001063611553,9.357175859,-10.81261085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"Financial Regulation","2008W-27",2008,"","[In consultation with other economies and existing bodies, drawing upon the recommendations of such eminent independent experts as they may appoint, we request our Finance Ministers to formulate additional recommendations, including in the following specific areas:] Strengthening the resilience and transparency of credit derivatives markets and reducing their systemic risks, including by improving the infrastructure of over-the-counter markets",1,"argentina","1","2008-11-14","us",2,6,1,0,1,6,314,57,3249,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8977506851,8.977506851e-05,3.029785407,7.916210572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2008W-70",2008,"","Financial institutions should have clear internal incentives to promote stability, and action needs to be taken, through voluntary effort or regulatory action, to avoid compensation schemes which reward excessive short-term returns or risk taking",0.15,"argentina","-1","2008-11-14","us",2,6,1,0,1,6,314,57,3249,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8977506851,8.977506851e-05,3.029785407,7.916210572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2008W-76 ",2008,"","National and regional authorities should also review business conduct rules to protect markets and investors, especially against market manipulation and fraud and strengthen their cross-border cooperation to protect the international financial system from illicit actors.",0.473684211,"argentina","-1","2008-11-14","us",2,6,1,0,1,6,314,57,3249,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8977506851,8.977506851e-05,3.029785407,7.916210572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2009L-39 ",2009,"L","We will amend our regulatory systems to ensure authorities are able to identify and take account of macro-prudential risks across the financial system including in the case of regulated banks, shadow banks, and private pools of capital to limit the build up of systemic risk;                                                                                                                                                   We will ensure that our national regulators possess the powers for gathering relevant information on all material financial institutions, markets, and instruments in order to assess the potential for their failure or severe stress to contribute to systemic risk. This will be done in close coordination at international level in order to achieve as much consistency as possible across jurisdictions;",-0.05,"argentina","-1","2009-04-02","uk",3,19,1,1,1,19,314,42,1764,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8184389889,8.184389889e-05,-6.867955225,3.029785407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2009P-9 ",2009,"P","We committed to act together to raise capital standards, to implement strong international compensation standards aimed at ending practices that lead to excessive risk-taking, to improve the over-the-counter derivatives market and to create more powerful tools to hold large global firms to account for the risks they take.",0.15,"argentina","0","2009-04-02","us",3,19,1,1,1,19,314,22,484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8184389889,8.184389889e-05,-6.867955225,3.029785407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2009P-40 ",2009,"P","We commit to conduct robust, transparent stress tests as needed",0.777777778,"argentina","0","2009-04-02","us",3,19,1,1,1,19,314,22,484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8184389889,8.184389889e-05,-6.867955225,3.029785407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2010T-26 ",2010,"T","We agreed to strengthen financial market infrastructure by accelerating the implementation of strong measures to improve transparency and regulatory oversight of hedge fund, credit rating agencies and over-the-counter derivatives, in an internationally consistent and non-discriminatory way.",0.1,"argentina","0","2010-06-26","canada",4,22,1,1,1,22,314,12,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.038596443,0.0001038596443,9.844296398,-6.867955225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2010T-31",2010,"T","We are committed to design and implement a system where we have the powers and tools to restructure or resolve all types of financial institutions in crisis, without taxpayers ultimately bearing the burden, and adopted principles that will guide implementation",0.95,"argentina","-1","2010-06-26","canada",4,22,1,1,1,22,314,12,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.038596443,0.0001038596443,9.844296398,-6.867955225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2010S-51 ",2010,"S","In particular, we will implement fully the new bank capital and liquidity standards.",0.65,"argentina","-1","2010-11-11","korea",4,20,1,0,1,20,314,23,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.038596443,0.0001038596443,9.844296398,-6.867955225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2010S-83 ",2010,"S","We endorsed the policy framework, work processes, and timelines proposed by the FSB to reduce the moral hazard risks posed by systemically important financial institutions (SIFIs) and address the too-big-to-fail problem. ",0.7,"argentina","1","2010-11-11","korea",4,20,1,0,1,20,314,23,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.038596443,0.0001038596443,9.844296398,-6.867955225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2010S-90 ",2010,"S","[We also firmly recommitted to work in an internationally consistent and non-discriminatory manner to strengthen regulation and supervision on] OTC derivatives",0.65,"argentina","1","2010-11-11","korea",4,20,1,0,1,20,314,23,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.038596443,0.0001038596443,9.844296398,-6.867955225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2010S-92 ",2010,"S","We reaffirmed the importance of fully implementing the FSB’s standards for sound compensation.",0.45,"argentina","-1","2010-11-11","korea",4,20,1,0,1,20,314,23,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.038596443,0.0001038596443,9.844296398,-6.867955225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2011C-147",2011,"","We commit to the full and timely implementation of the financial sector reform agenda agreed up through Seoul, including: implementing Basel II, II.5 and III along the agreed timelines;",0.55,"argentina","-1","2011-11-03","france",5,20,1,0,1,20,314,35,1225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.284874048,0.0001284874048,4.788683139,9.844296398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2011C-149",2011,"","[We commit to the full and timely implementation of the financial sector reform agenda agreed up through Seoul, including:] clearing and trading obligations for OTC derivatives;",0.736842105,"argentina","1","2011-11-03","france",5,20,1,0,1,20,314,35,1225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.284874048,0.0001284874048,4.788683139,9.844296398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2011C-152",2011,"","[We commit to the full and timely implementation of the financial sector reform agenda agreed up through Seoul, including:] a comprehensive framework to address the risks posed by systemically-important financial institutions",0.85,"argentina","0","2011-11-03","france",5,20,1,0,1,20,314,35,1225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.284874048,0.0001284874048,4.788683139,9.844296398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2012LC-64 ",2012,"","In particular, we recognize the substantial progress to date in the priority reform areas identified by the FSB’s Coordination Framework for Implementation Monitoring (CFIM): the Basel capital and liquidity framework; the framework for global systemically important financial institutions (GSIFIs), resolution regimes, over-the-counter (OTC) derivatives reforms, shadow banking, and compensation practices.] We commit to complete work in these important areas to achieve full implementation of reforms",0.55,"argentina","1","2012-06-18","mexico",4,60,1,1,1,60,314,15,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.308266433,0.0001308266433,-2.14528445,4.788683139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2012LC-65 ",2012,"","We reaffirm our commitment that all standardized OTC derivative contracts should be traded on exchanges or electronic trading platforms, where appropriate, and cleared through central counterparties by end-2012, OTC derivative contracts should be reported to trade repositories and non-centrally cleared contracts should be subject to higher capital requirements",0.368421053,"argentina","1","2012-06-18","mexico",4,60,1,1,1,60,314,15,225,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.308266433,0.0001308266433,-2.14528445,4.788683139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2012LC-68 ",2012,"","We reiterate our commitment to strengthen the intensity and effectiveness of the supervision of SIFIs ",0.15,"argentina","-1","2012-06-18","mexico",4,60,1,1,1,60,314,15,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.308266433,0.0001308266433,-2.14528445,4.788683139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2016-53",2016,"","To this end, we remain committed to finalizing remaining critical elements of the regulatory framework and to the timely, full and consistent implementation of the agreed financial sector reform agenda, including Basel III and the total-loss-absorbing-capacity (TLAC) standard as well as effective cross-border resolution regimes",0.45,"argentina","0","2016-09-04","china",4,32,1,1,1,32,314,19,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2016-199",2016,"","Based on the G20/OECd Guidance Note on Diversification of Financial Instruments for Infrastructure and Small and Medium Enterprises (SMEs), we will further promote diversified financing instruments on a voluntary basis",0.45,"argentina","1","2016-09-04","china",4,32,1,1,1,32,314,19,361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2016-120",2016,"","We support the effective implementation of the G20/OECD Principles of Corporate Governance",1,"argentina","1","2016-09-04","china",4,32,1,1,1,32,314,19,361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2016-121",2016,"","[We support the effective implementation of the] G20/OECD High-level Principles on SME Financing",0.4,"argentina","0","2016-09-04","china",4,32,1,1,1,32,314,19,361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.279026406,0.0001279026406,-3.110063898,1.629664279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Financial Regulation","2017-49",2017,"","We will work to finalize the Basel III framework without further significantly increasing overall capital requirements across the banking sector, while promoting a level playing field. ",1,"argentina","1","2017-07-07","germany",1,112,1,0,1,112,314,19,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.461303571,0.0001461303571,1.757648183,-3.110063898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"Financial Regulation","2018-80",2018,"","We will step up efforts to ensure that the potential benefits of technology in the financial sector can be realized while risks are mitigated. ",0.05,"argentina","0","2018-11-30","argentina",3,132,1,0,1,132,314,14,196,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.179516289,0.0001179516289,-3.601609757,1.757648183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"Development","2008W-5 ",2008,"","[As immediate steps to achieve these objectives, as well as to address longer-term challenges, we will:] Help emerging and developing economies gain access to finance in current difficult financial conditions, including through liquidity facilities and program support.",0.8,"argentina","1","2008-11-14","us",0,10000,0,0,0,4610,343,4,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8977506851,8.977506851e-05,3.029785407,7.916210572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
